,Age,kmDriven,Owner,AskPrice,FuelType_Diesel,FuelType_Hybrid/CNG,FuelType_Petrol,Cluster
401,3.0,38000.0,0.0,1155000.0,1.0,0.0,0.0,0
402,0.0,6000.0,0.0,1150000.0,0.0,0.0,1.0,0
403,8.0,53000.0,1.0,1399000.0,1.0,0.0,0.0,0
404,10.0,99000.0,1.0,1750000.0,1.0,0.0,0.0,0
405,12.0,73595.0,1.0,699000.0,0.0,0.0,1.0,0
406,6.0,51000.0,0.0,475000.0,0.0,0.0,1.0,0
407,6.0,57546.0,0.0,849999.0,0.0,0.0,1.0,0
408,8.0,96000.0,1.0,2300000.0,1.0,0.0,0.0,0
409,6.0,21000.0,1.0,4500000.0,1.0,0.0,0.0,1
410,6.0,48000.0,1.0,535000.0,1.0,0.0,0.0,0
411,13.0,22000.0,0.0,299999.0,0.0,0.0,1.0,0
412,3.0,40000.0,0.0,4100000.0,0.0,0.0,1.0,1
413,3.0,22864.0,0.0,1095000.0,1.0,0.0,0.0,0
414,7.0,64000.0,0.0,585000.0,0.0,0.0,1.0,0
415,11.0,88000.0,0.0,410000.0,1.0,0.0,0.0,0
416,13.0,30000.0,1.0,149000.0,1.0,0.0,0.0,0
417,4.0,33145.0,0.0,600000.0,0.0,0.0,1.0,0
418,13.0,60000.0,0.0,220000.0,1.0,0.0,0.0,0
419,7.0,61000.0,1.0,1150000.0,1.0,0.0,0.0,0
420,10.0,120000.0,1.0,425000.0,0.0,0.0,1.0,0
421,8.0,87000.0,0.0,1050000.0,1.0,0.0,0.0,0
422,2.0,38000.0,0.0,1040000.0,1.0,0.0,0.0,0
423,7.0,55000.0,1.0,1011000.0,1.0,0.0,0.0,0
424,5.0,35000.0,0.0,1145000.0,1.0,0.0,0.0,0
425,13.0,82000.0,1.0,299000.0,0.0,0.0,1.0,0
426,5.0,65000.0,0.0,1400000.0,0.0,0.0,1.0,0
427,9.0,90000.0,0.0,575000.0,0.0,0.0,1.0,0
428,4.0,49000.0,0.0,4800000.0,1.0,0.0,0.0,1
429,5.0,29000.0,1.0,9500000.0,0.0,0.0,1.0,2
430,1.0,9500.0,0.0,1475000.0,0.0,0.0,1.0,0
431,11.0,86250.0,0.0,290000.0,0.0,0.0,1.0,0
432,0.0,71010.5149346962,0.0,1550000.0,1.0,0.0,0.0,0
433,8.0,190000.0,0.0,1650000.0,0.0,0.0,1.0,0
434,7.0,80000.0,0.0,475000.0,1.0,0.0,0.0,0
435,3.0,96000.0,0.0,1700000.0,0.0,0.0,1.0,0
436,8.0,40000.0,0.0,2150000.0,0.0,0.0,1.0,0
437,5.0,65000.0,0.0,925000.0,0.0,0.0,1.0,0
438,14.0,29000.0,0.0,150000.0,0.0,0.0,1.0,0
439,11.0,40000.0,1.0,200000.0,1.0,0.0,0.0,0
440,14.0,65000.0,1.0,290000.0,1.0,0.0,0.0,0
441,6.0,38000.0,1.0,380000.0,1.0,0.0,0.0,0
442,9.0,66000.0,1.0,260000.0,0.0,0.0,1.0,0
443,5.0,29000.0,0.0,850000.0,1.0,0.0,0.0,0
444,8.0,90000.0,1.0,1545000.0,0.0,0.0,1.0,0
445,1.0,14100.0,0.0,2844000.0,0.0,0.0,1.0,1
446,9.0,88000.0,1.0,750000.0,0.0,0.0,1.0,0
447,8.0,49000.0,1.0,599000.0,0.0,0.0,1.0,0
448,8.0,36000.0,0.0,399999.0,1.0,0.0,0.0,0
449,13.0,61000.0,1.0,225000.0,1.0,0.0,0.0,0
450,6.0,62000.0,1.0,375000.0,0.0,0.0,1.0,0
451,2.0,19000.0,0.0,2290000.0,1.0,0.0,0.0,0
452,5.0,28370.0,0.0,1999999.0,0.0,0.0,1.0,0
453,8.0,86000.0,0.0,1825000.0,0.0,0.0,1.0,0
454,13.0,68000.0,1.0,230000.0,0.0,0.0,1.0,0
455,5.0,54000.0,0.0,810000.0,1.0,0.0,0.0,0
456,14.0,72000.0,1.0,275000.0,1.0,0.0,0.0,0
457,4.0,59000.0,0.0,675000.0,1.0,0.0,0.0,0
458,15.0,69000.0,1.0,160000.0,1.0,0.0,0.0,0
459,9.0,59000.0,1.0,550000.0,1.0,0.0,0.0,0
460,8.0,64200.0,0.0,1175000.0,0.0,0.0,1.0,0
461,9.0,53000.0,1.0,1750000.0,1.0,0.0,0.0,0
462,14.0,71010.5149346962,1.0,120000.0,1.0,0.0,0.0,0
463,8.0,40000.0,0.0,1595000.0,0.0,0.0,1.0,0
464,13.0,53750.0,0.0,155000.0,0.0,0.0,1.0,0
465,2.0,15000.0,0.0,1800000.0,1.0,0.0,0.0,0
466,13.0,75000.0,1.0,245000.0,1.0,0.0,0.0,0
467,14.0,88000.0,1.0,95000.0,0.0,0.0,1.0,0
468,6.0,110000.0,0.0,2299000.0,0.0,0.0,1.0,0
469,11.0,76064.0,1.0,1425000.0,0.0,0.0,1.0,0
470,6.0,41000.0,1.0,2990000.0,1.0,0.0,0.0,1
471,2.0,6789.0,0.0,2000000.0,1.0,0.0,0.0,0
472,3.0,63000.0,0.0,4250000.0,0.0,0.0,1.0,1
473,6.0,84000.0,1.0,1075000.0,0.0,0.0,1.0,0
474,7.0,50523.0,1.0,370000.0,0.0,0.0,1.0,0
475,10.0,74000.0,0.0,1384999.0,0.0,0.0,1.0,0
476,2.0,25000.0,0.0,6500000.0,1.0,0.0,0.0,1
477,4.0,38000.0,0.0,574000.0,0.0,0.0,1.0,0
478,13.0,55000.0,1.0,115000.0,0.0,0.0,1.0,0
479,0.0,6110.0,0.0,2785000.0,1.0,0.0,0.0,1
480,10.0,130000.0,0.0,1360000.0,0.0,0.0,1.0,0
481,10.0,108000.0,0.0,1400000.0,0.0,0.0,1.0,0
482,6.0,58000.0,0.0,574000.0,1.0,0.0,0.0,0
483,3.0,41000.0,0.0,679000.0,0.0,0.0,1.0,0
484,4.0,49000.0,0.0,450000.0,0.0,0.0,1.0,0
485,1.0,9900.0,0.0,1550000.0,0.0,0.0,1.0,0
486,7.0,67000.0,1.0,250000.0,0.0,0.0,1.0,0
487,1.0,11000.0,0.0,725000.0,0.0,0.0,1.0,0
488,4.0,35000.0,0.0,1170000.0,0.0,0.0,1.0,0
489,7.0,28000.0,0.0,685000.0,0.0,0.0,1.0,0
490,7.0,142000.0,0.0,345000.0,1.0,0.0,0.0,0
491,30.0,0.0,1.0,275000.0,0.0,0.0,1.0,0
492,10.0,62000.0,0.0,421000.0,0.0,0.0,1.0,0
493,5.0,18000.0,0.0,325000.0,0.0,0.0,1.0,0
494,9.0,72000.0,0.0,450000.0,1.0,0.0,0.0,0
495,5.0,48000.0,0.0,525000.0,0.0,0.0,1.0,0
496,7.0,65000.0,0.0,300000.0,1.0,0.0,0.0,0
497,10.0,57000.0,0.0,1285000.0,1.0,0.0,0.0,0
498,5.0,73000.0,1.0,695000.0,1.0,0.0,0.0,0
499,10.0,78000.0,0.0,995000.0,1.0,0.0,0.0,0
500,14.0,130000.0,1.0,280000.0,1.0,0.0,0.0,0
501,12.0,74000.0,1.0,250000.0,1.0,0.0,0.0,0
502,6.0,15000.0,1.0,8000000.0,0.0,0.0,1.0,1
503,9.0,18000.0,1.0,350000.0,1.0,0.0,0.0,0
504,11.0,85000.0,1.0,400000.0,1.0,0.0,0.0,0
505,7.0,67000.0,1.0,450000.0,0.0,0.0,1.0,0
506,1.0,9000.0,0.0,490000.0,1.0,0.0,0.0,0
507,9.0,76000.0,1.0,850000.0,1.0,0.0,0.0,0
508,5.0,7000.0,1.0,650000.0,0.0,0.0,1.0,0
509,0.0,1600.0,0.0,1350000.0,1.0,0.0,0.0,0
510,12.0,71000.0,1.0,445000.0,0.0,0.0,1.0,0
511,7.0,50000.0,1.0,725000.0,0.0,0.0,1.0,0
512,6.0,42175.0,0.0,429000.0,0.0,0.0,1.0,0
513,12.0,115000.0,1.0,325000.0,1.0,0.0,0.0,0
514,8.0,46000.0,1.0,450000.0,1.0,0.0,0.0,0
515,12.0,160000.0,0.0,260000.0,0.0,0.0,1.0,0
516,9.0,110000.0,1.0,530000.0,1.0,0.0,0.0,0
517,3.0,23000.0,1.0,3150000.0,0.0,0.0,1.0,1
518,12.0,79000.0,0.0,220000.0,1.0,0.0,0.0,0
519,8.0,72000.0,0.0,685000.0,0.0,0.0,1.0,0
520,8.0,61000.0,1.0,845000.0,1.0,0.0,0.0,0
521,1.0,27000.0,0.0,1775000.0,0.0,0.0,1.0,0
522,9.0,98525.0,1.0,695000.0,1.0,0.0,0.0,0
523,13.0,59000.0,0.0,260000.0,1.0,0.0,0.0,0
524,7.0,99000.0,0.0,649000.0,1.0,0.0,0.0,0
525,7.0,68000.0,1.0,1195000.0,1.0,0.0,0.0,0
526,2.0,10000.0,0.0,1361000.0,0.0,0.0,1.0,0
527,18.0,190000.0,1.0,410000.0,1.0,0.0,0.0,0
528,11.0,80000.0,1.0,195000.0,1.0,0.0,0.0,0
529,11.0,100000.0,1.0,150000.0,1.0,0.0,0.0,0
530,10.0,78000.0,1.0,175000.0,1.0,0.0,0.0,0
531,11.0,46200.0,0.0,159000.0,1.0,0.0,0.0,0
532,7.0,81000.0,0.0,650000.0,0.0,0.0,1.0,0
533,6.0,30000.0,0.0,965000.0,1.0,0.0,0.0,0
534,5.0,100000.0,1.0,750000.0,0.0,0.0,1.0,0
535,12.0,28000.0,1.0,1990000.0,0.0,0.0,1.0,0
536,6.0,88000.0,1.0,890000.0,1.0,0.0,0.0,0
537,1.0,12700.0,0.0,1575000.0,0.0,0.0,1.0,0
538,3.0,14000.0,0.0,5250000.0,1.0,0.0,0.0,1
539,12.0,123500.0,1.0,285000.0,0.0,0.0,1.0,0
540,13.0,99000.0,1.0,325000.0,0.0,0.0,1.0,0
541,4.0,41000.0,1.0,575000.0,1.0,0.0,0.0,0
542,5.0,47000.0,0.0,875000.0,1.0,0.0,0.0,0
543,4.0,86000.0,0.0,899000.0,0.0,0.0,1.0,0
544,0.0,33000.0,0.0,1850000.0,1.0,0.0,0.0,0
545,3.0,74000.0,0.0,6650000.0,0.0,0.0,1.0,1
546,6.0,45000.0,1.0,510000.0,1.0,0.0,0.0,0
547,7.0,135000.0,1.0,775000.0,1.0,0.0,0.0,0
548,12.0,168000.0,1.0,500000.0,1.0,0.0,0.0,0
549,7.0,129124.0,0.0,1095000.0,1.0,0.0,0.0,0
550,7.0,92000.0,0.0,645000.0,1.0,0.0,0.0,0
551,4.0,42000.0,1.0,1225000.0,0.0,0.0,1.0,0
552,5.0,53000.0,1.0,635000.0,1.0,0.0,0.0,0
553,9.0,89000.0,0.0,890000.0,1.0,0.0,0.0,0
554,6.0,108000.0,0.0,320000.0,0.0,0.0,1.0,0
555,3.0,25000.0,0.0,1245000.0,0.0,0.0,1.0,0
556,11.0,102000.0,1.0,1020000.0,1.0,0.0,0.0,0
557,13.0,75000.0,1.0,350000.0,0.0,0.0,1.0,0
558,8.0,99000.0,1.0,949000.0,1.0,0.0,0.0,0
559,5.0,18000.0,0.0,324000.0,1.0,0.0,0.0,0
560,14.0,70343.0,1.0,650000.0,0.0,0.0,1.0,0
561,7.0,90000.0,1.0,1100000.0,0.0,0.0,1.0,0
562,5.0,146000.0,1.0,690000.0,1.0,0.0,0.0,0
563,6.0,37000.0,1.0,325000.0,0.0,0.0,1.0,0
564,6.0,103000.0,0.0,780000.0,1.0,0.0,0.0,0
565,2.0,17000.0,0.0,5600000.0,0.0,0.0,1.0,1
566,10.0,80000.0,1.0,120000.0,1.0,0.0,0.0,0
567,5.0,80000.0,1.0,825000.0,1.0,0.0,0.0,0
568,12.0,104000.0,1.0,234000.0,1.0,0.0,0.0,0
569,8.0,95000.0,0.0,750000.0,1.0,0.0,0.0,0
570,4.0,83700.0,0.0,2951000.0,0.0,0.0,1.0,1
571,10.0,106000.0,1.0,275000.0,0.0,0.0,1.0,0
572,9.0,64000.0,1.0,850000.0,1.0,0.0,0.0,0
573,10.0,77600.0,1.0,2799999.0,1.0,0.0,0.0,1
574,13.0,78965.0,0.0,135000.0,0.0,0.0,1.0,0
575,6.0,800000.0,1.0,485000.0,0.0,0.0,1.0,0
576,7.0,145000.0,1.0,2800000.0,1.0,0.0,0.0,1
577,7.0,30300.0,0.0,550000.0,1.0,0.0,0.0,0
578,6.0,74000.0,0.0,785000.0,0.0,0.0,1.0,0
579,4.0,66000.0,0.0,1960000.0,0.0,0.0,1.0,0
580,5.0,38032.0,1.0,690000.0,1.0,0.0,0.0,0
581,9.0,69000.0,1.0,500000.0,0.0,0.0,1.0,0
582,5.0,85000.0,0.0,1050000.0,1.0,0.0,0.0,0
583,14.0,78960.0,0.0,95000.0,0.0,0.0,1.0,0
584,7.0,92000.0,1.0,2999999.0,0.0,0.0,1.0,1
585,9.0,55049.0,0.0,317000.0,1.0,0.0,0.0,0
586,6.0,35000.0,0.0,3350000.0,1.0,0.0,0.0,1
587,12.0,71010.5149346962,1.0,330000.0,0.0,0.0,1.0,0
588,4.0,32000.0,0.0,9800000.0,0.0,0.0,1.0,2
589,8.0,135000.0,0.0,1651000.0,0.0,0.0,1.0,0
590,5.0,17000.0,0.0,1390000.0,1.0,0.0,0.0,0
591,7.0,69000.0,1.0,610000.0,0.0,0.0,1.0,0
592,5.0,32000.0,0.0,4980000.0,1.0,0.0,0.0,1
593,7.0,62000.0,0.0,750000.0,1.0,0.0,0.0,0
594,10.0,116000.0,1.0,740000.0,1.0,0.0,0.0,0
595,9.0,55000.0,1.0,449000.0,1.0,0.0,0.0,0
596,7.0,69000.0,1.0,2099000.0,1.0,0.0,0.0,0
597,8.0,110000.0,1.0,649999.0,0.0,0.0,1.0,0
598,10.0,75000.0,0.0,525000.0,0.0,0.0,1.0,0
599,9.0,38000.0,0.0,450000.0,1.0,0.0,0.0,0
600,11.0,83000.0,1.0,1629000.0,1.0,0.0,0.0,0
601,5.0,68000.0,0.0,575000.0,1.0,0.0,0.0,0
602,5.0,25000.0,1.0,3975000.0,1.0,0.0,0.0,1
603,5.0,15000.0,1.0,1055000.0,1.0,0.0,0.0,0
604,1.0,11800.0,1.0,950000.0,0.0,0.0,1.0,0
605,15.0,85000.0,1.0,155000.0,1.0,0.0,0.0,0
606,8.0,87000.0,0.0,750000.0,0.0,0.0,1.0,0
607,12.0,89000.0,1.0,1600000.0,0.0,0.0,1.0,0
608,12.0,70000.0,1.0,265000.0,1.0,0.0,0.0,0
609,13.0,45000.0,1.0,195000.0,1.0,0.0,0.0,0
610,9.0,38482.0,0.0,310000.0,0.0,0.0,1.0,0
611,8.0,68000.0,1.0,1050000.0,1.0,0.0,0.0,0
612,8.0,65000.0,1.0,460000.0,1.0,0.0,0.0,0
613,9.0,760045.0,0.0,155000.0,0.0,0.0,1.0,0
614,9.0,74000.0,0.0,545000.0,0.0,0.0,1.0,0
615,8.0,83214.0,1.0,390000.0,0.0,0.0,1.0,0
616,7.0,158000.0,0.0,1575000.0,1.0,0.0,0.0,0
617,7.0,108000.0,0.0,775000.0,0.0,0.0,1.0,0
618,9.0,91000.0,1.0,205000.0,0.0,0.0,1.0,0
619,14.0,65000.0,0.0,225000.0,0.0,0.0,1.0,0
620,3.0,77000.0,0.0,3890000.0,0.0,0.0,1.0,1
621,8.0,80000.0,1.0,545000.0,1.0,0.0,0.0,0
622,10.0,87000.0,1.0,1545000.0,1.0,0.0,0.0,0
623,6.0,87000.0,1.0,2290000.0,0.0,0.0,1.0,0
624,19.0,10000.0,1.0,390000.0,1.0,0.0,0.0,0
625,10.0,68700.0,1.0,525000.0,0.0,0.0,1.0,0
626,9.0,220000.0,1.0,990000.0,0.0,0.0,1.0,0
627,12.0,53000.0,1.0,285000.0,0.0,0.0,1.0,0
628,10.0,41500.0,1.0,360000.0,1.0,0.0,0.0,0
629,9.0,125000.0,0.0,1598000.0,1.0,0.0,0.0,0
630,3.0,50000.0,0.0,1699000.0,1.0,0.0,0.0,0
631,3.0,67777.0,0.0,1333333.0,1.0,0.0,0.0,0
632,17.0,170000.0,1.0,148000.0,0.0,0.0,1.0,0
633,13.0,85000.0,0.0,920000.0,1.0,0.0,0.0,0
634,11.0,69000.0,0.0,199000.0,0.0,0.0,1.0,0
635,9.0,72500.0,1.0,450000.0,1.0,0.0,0.0,0
636,5.0,14000.0,0.0,10900000.0,1.0,0.0,0.0,2
637,15.0,155888.0,1.0,120000.0,1.0,0.0,0.0,0
638,10.0,60000.0,1.0,198000.0,1.0,0.0,0.0,0
639,7.0,63000.0,1.0,240000.0,1.0,0.0,0.0,0
640,2.0,13000.0,0.0,825000.0,1.0,0.0,0.0,0
641,10.0,32117.0,0.0,395000.0,1.0,0.0,0.0,0
642,6.0,62000.0,0.0,3300000.0,1.0,0.0,0.0,1
643,9.0,70000.0,0.0,900000.0,0.0,0.0,1.0,0
644,8.0,91000.0,0.0,675000.0,1.0,0.0,0.0,0
645,7.0,75000.0,1.0,1900000.0,0.0,0.0,1.0,0
646,7.0,47231.0,0.0,535101.0,0.0,0.0,1.0,0
647,5.0,38000.0,0.0,410000.0,1.0,0.0,0.0,0
648,9.0,68000.0,1.0,225000.0,0.0,0.0,1.0,0
649,6.0,54000.0,0.0,2290000.0,1.0,0.0,0.0,0
650,2.0,24000.0,0.0,1875000.0,0.0,0.0,1.0,0
651,5.0,68000.0,0.0,875000.0,0.0,0.0,1.0,0
652,9.0,58000.0,0.0,500000.0,0.0,0.0,1.0,0
653,19.0,65460.0,1.0,150000.0,0.0,0.0,1.0,0
654,7.0,71000.0,1.0,1725000.0,0.0,0.0,1.0,0
655,4.0,51500.0,1.0,499999.0,0.0,0.0,1.0,0
656,7.0,105000.0,0.0,645000.0,0.0,0.0,1.0,0
657,13.0,250000.0,1.0,799999.0,1.0,0.0,0.0,0
658,16.0,140000.0,1.0,260000.0,1.0,0.0,0.0,0
659,14.0,90000.0,0.0,120000.0,1.0,0.0,0.0,0
660,12.0,25000.0,1.0,775000.0,1.0,0.0,0.0,0
661,8.0,85000.0,1.0,500000.0,0.0,0.0,1.0,0
662,11.0,100000.0,1.0,550000.0,1.0,0.0,0.0,0
663,4.0,53500.0,1.0,5575000.0,1.0,0.0,0.0,1
664,6.0,67000.0,1.0,299000.0,0.0,0.0,1.0,0
665,8.0,56000.0,1.0,695000.0,0.0,0.0,1.0,0
666,7.0,50000.0,1.0,460000.0,1.0,0.0,0.0,0
667,17.0,82038.0,1.0,150000.0,0.0,0.0,1.0,0
668,3.0,27000.0,0.0,6250000.0,1.0,0.0,0.0,1
669,1.0,10110.0,0.0,1095000.0,1.0,0.0,0.0,0
670,12.0,90000.0,0.0,1850000.0,0.0,0.0,1.0,0
671,7.0,90000.0,0.0,290000.0,1.0,0.0,0.0,0
672,4.0,70000.0,0.0,1100000.0,0.0,0.0,1.0,0
673,13.0,66000.0,0.0,299000.0,1.0,0.0,0.0,0
674,2.0,21260.0,0.0,535000.0,0.0,0.0,1.0,0
675,11.0,28500.0,1.0,560000.0,0.0,0.0,1.0,0
676,5.0,80000.0,1.0,280000.0,1.0,0.0,0.0,0
677,5.0,38000.0,0.0,630000.0,1.0,0.0,0.0,0
678,12.0,90000.0,0.0,325000.0,0.0,0.0,1.0,0
679,6.0,51000.0,1.0,2850000.0,0.0,0.0,1.0,1
680,16.0,145000.0,1.0,445000.0,0.0,0.0,1.0,0
681,5.0,73000.0,0.0,1175000.0,0.0,0.0,1.0,0
682,7.0,82500.0,1.0,695000.0,1.0,0.0,0.0,0
683,6.0,140000.0,0.0,630000.0,0.0,0.0,1.0,0
684,7.0,120000.0,0.0,975000.0,0.0,0.0,1.0,0
685,9.0,47000.0,1.0,265000.0,0.0,0.0,1.0,0
686,4.0,42000.0,0.0,1080000.0,1.0,0.0,0.0,0
687,7.0,78000.0,1.0,689000.0,1.0,0.0,0.0,0
688,6.0,72000.0,0.0,400000.0,0.0,0.0,1.0,0
689,10.0,102000.0,1.0,225000.0,0.0,0.0,1.0,0
690,4.0,63333.0,1.0,3444444.0,1.0,0.0,0.0,1
691,11.0,68000.0,1.0,379000.0,0.0,0.0,1.0,0
692,8.0,65000.0,1.0,1575000.0,0.0,0.0,1.0,0
693,8.0,5300.0,0.0,6500000.0,0.0,0.0,1.0,1
694,2.0,61000.0,0.0,2450000.0,0.0,0.0,1.0,1
695,5.0,20000.0,1.0,1773000.0,1.0,0.0,0.0,0
696,2.0,18000.0,0.0,865000.0,1.0,0.0,0.0,0
697,1.0,35000.0,0.0,4000000.0,0.0,0.0,1.0,1
698,9.0,35000.0,0.0,475000.0,1.0,0.0,0.0,0
699,7.0,82000.0,0.0,649999.0,0.0,0.0,1.0,0
700,4.0,79000.0,0.0,650000.0,1.0,0.0,0.0,0
701,11.0,72000.0,0.0,290000.0,0.0,0.0,1.0,0
702,17.0,121000.0,1.0,125000.0,1.0,0.0,0.0,0
703,2.0,23950.0,0.0,2075000.0,0.0,0.0,1.0,0
704,8.0,90000.0,0.0,425000.0,0.0,0.0,1.0,0
705,8.0,58000.0,1.0,745000.0,0.0,0.0,1.0,0
706,0.0,20000.0,0.0,1100000.0,1.0,0.0,0.0,0
707,7.0,109000.0,0.0,1700000.0,0.0,0.0,1.0,0
708,0.0,9600.0,0.0,12000000.0,1.0,0.0,0.0,2
709,2.0,36000.0,0.0,485000.0,0.0,0.0,1.0,0
710,9.0,57000.0,0.0,430000.0,1.0,0.0,0.0,0
711,3.0,53000.0,0.0,785000.0,1.0,0.0,0.0,0
712,5.0,125000.0,1.0,1685000.0,1.0,0.0,0.0,0
713,2.0,19100.0,0.0,651000.0,1.0,0.0,0.0,0
714,5.0,26000.0,1.0,550000.0,0.0,0.0,1.0,0
715,3.0,62035.0,0.0,1095000.0,0.0,0.0,1.0,0
716,15.0,13000.0,1.0,60000.0,1.0,0.0,0.0,0
717,13.0,131000.0,1.0,3300000.0,1.0,0.0,0.0,1
718,9.0,155000.0,0.0,800000.0,1.0,0.0,0.0,0
719,14.0,101325.0,1.0,140000.0,0.0,0.0,1.0,0
720,6.0,71000.0,1.0,585000.0,1.0,0.0,0.0,0
721,9.0,59312.0,1.0,345000.0,1.0,0.0,0.0,0
722,10.0,72000.0,1.0,455000.0,0.0,0.0,1.0,0
723,4.0,38000.0,0.0,595000.0,1.0,0.0,0.0,0
724,2.0,49000.0,0.0,1599000.0,0.0,0.0,1.0,0
725,5.0,110000.0,0.0,890000.0,0.0,0.0,1.0,0
726,7.0,44000.0,0.0,651000.0,0.0,0.0,1.0,0
727,6.0,55000.0,1.0,4050000.0,1.0,0.0,0.0,1
728,10.0,78000.0,1.0,1250000.0,1.0,0.0,0.0,0
729,8.0,44000.0,1.0,850000.0,0.0,0.0,1.0,0
730,2.0,54252.0,0.0,850000.0,0.0,0.0,1.0,0
731,10.0,55000.0,1.0,481000.0,1.0,0.0,0.0,0
732,6.0,48000.0,1.0,765000.0,1.0,0.0,0.0,0
733,8.0,134000.0,0.0,2299000.0,0.0,0.0,1.0,0
734,5.0,88000.0,0.0,1750000.0,0.0,0.0,1.0,0
735,11.0,80000.0,1.0,385000.0,0.0,0.0,1.0,0
736,5.0,32000.0,0.0,1850000.0,1.0,0.0,0.0,0
737,13.0,82000.0,0.0,230000.0,1.0,0.0,0.0,0
738,18.0,96000.0,1.0,275000.0,1.0,0.0,0.0,0
739,0.0,15000.0,0.0,8000000.0,1.0,0.0,0.0,1
740,8.0,73000.0,0.0,1711111.0,1.0,0.0,0.0,0
741,6.0,41000.0,0.0,2049000.0,1.0,0.0,0.0,0
742,12.0,65973.0,1.0,408000.0,0.0,0.0,1.0,0
743,6.0,58000.0,1.0,2375000.0,0.0,0.0,1.0,1
744,13.0,55632.0,0.0,275000.0,1.0,0.0,0.0,0
745,11.0,97000.0,0.0,925000.0,1.0,0.0,0.0,0
746,7.0,87000.0,1.0,1600000.0,0.0,0.0,1.0,0
747,4.0,42000.0,0.0,785000.0,0.0,0.0,1.0,0
748,11.0,65000.0,0.0,360000.0,0.0,0.0,1.0,0
749,8.0,68712.0,1.0,490000.0,1.0,0.0,0.0,0
750,8.0,180000.0,0.0,1475000.0,1.0,0.0,0.0,0
751,4.0,77000.0,0.0,1475000.0,0.0,0.0,1.0,0
752,3.0,26000.0,0.0,875000.0,0.0,0.0,1.0,0
753,4.0,31000.0,0.0,390000.0,1.0,0.0,0.0,0
754,5.0,47000.0,0.0,2345000.0,1.0,0.0,0.0,1
755,10.0,62000.0,1.0,3500000.0,1.0,0.0,0.0,1
756,8.0,75000.0,0.0,485000.0,1.0,0.0,0.0,0
757,11.0,75000.0,1.0,565000.0,1.0,0.0,0.0,0
758,7.0,49000.0,1.0,590000.0,1.0,0.0,0.0,0
759,7.0,93000.0,0.0,390000.0,1.0,0.0,0.0,0
760,12.0,125000.0,0.0,275000.0,0.0,0.0,1.0,0
761,7.0,156500.0,1.0,675000.0,1.0,0.0,0.0,0
762,6.0,64000.0,1.0,720000.0,0.0,0.0,1.0,0
763,1.0,7300.0,0.0,1571000.0,1.0,0.0,0.0,0
764,2.0,41000.0,0.0,950000.0,0.0,0.0,1.0,0
765,11.0,34000.0,0.0,255000.0,1.0,0.0,0.0,0
766,2.0,25772.0,0.0,699999.0,0.0,0.0,1.0,0
767,6.0,62000.0,1.0,2299999.0,1.0,0.0,0.0,0
768,3.0,37200.0,0.0,2590000.0,1.0,0.0,0.0,1
769,19.0,137001.0,1.0,265000.0,0.0,0.0,1.0,0
770,14.0,71010.5149346962,0.0,400000.0,1.0,0.0,0.0,0
771,1.0,32000.0,0.0,2799000.0,1.0,0.0,0.0,1
772,13.0,83800.0,1.0,550000.0,0.0,0.0,1.0,0
773,10.0,103000.0,1.0,525000.0,1.0,0.0,0.0,0
774,5.0,49000.0,0.0,995000.0,0.0,0.0,1.0,0
775,12.0,78000.0,1.0,445000.0,0.0,0.0,1.0,0
776,10.0,121000.0,1.0,465000.0,0.0,0.0,1.0,0
777,9.0,65000.0,0.0,2000000.0,0.0,0.0,1.0,0
778,3.0,110000.0,0.0,890000.0,1.0,0.0,0.0,0
779,5.0,115000.0,1.0,840000.0,1.0,0.0,0.0,0
780,9.0,83000.0,0.0,275000.0,1.0,0.0,0.0,0
781,14.0,52085.0,1.0,365000.0,1.0,0.0,0.0,0
782,3.0,80000.0,1.0,925000.0,1.0,0.0,0.0,0
783,8.0,59500.0,0.0,5000000.0,0.0,0.0,1.0,1
784,7.0,175000.0,0.0,1250000.0,1.0,0.0,0.0,0
785,4.0,28300.0,1.0,495000.0,0.0,0.0,1.0,0
786,5.0,35833.0,0.0,4100000.0,1.0,0.0,0.0,1
787,5.0,59000.0,0.0,26000000.0,0.0,0.0,1.0,2
788,2.0,9426.0,0.0,5390000.0,1.0,0.0,0.0,1
789,3.0,55000.0,0.0,350000.0,0.0,0.0,1.0,0
790,2.0,35000.0,0.0,2695000.0,1.0,0.0,0.0,1
791,2.0,77000.0,0.0,1725000.0,1.0,0.0,0.0,0
792,17.0,84000.0,1.0,200000.0,0.0,0.0,1.0,0
793,8.0,46108.0,1.0,975000.0,0.0,0.0,1.0,0
794,1.0,12500.0,0.0,2425000.0,0.0,0.0,1.0,1
795,7.0,38000.0,1.0,825000.0,1.0,0.0,0.0,0
796,10.0,95000.0,0.0,585000.0,1.0,0.0,0.0,0
797,18.0,58000.0,1.0,125000.0,0.0,0.0,1.0,0
798,16.0,140000.0,1.0,88000.0,0.0,0.0,1.0,0
799,5.0,35967.0,0.0,410000.0,0.0,0.0,1.0,0
800,8.0,61000.0,1.0,845000.0,1.0,0.0,0.0,0
801,15.0,80000.0,1.0,100000.0,0.0,0.0,1.0,0
802,6.0,54904.0,0.0,969000.0,1.0,0.0,0.0,0
803,0.0,4700.0,0.0,2100000.0,1.0,0.0,0.0,0
804,11.0,57000.0,0.0,1200000.0,1.0,0.0,0.0,0
805,7.0,52000.0,0.0,1200000.0,1.0,0.0,0.0,0
